Player_num,Player,mu.hat.i,V.hat.i,N,mu.hat.MLE.i,p_val,stroke_category
31646,Emiliano Grillo,-0.005578291522658177,2.2496339331103582e-4,248,-0.013108870967741932,0.7099551258636319,Putting
26329,Louis Oosthuizen,-0.004216776449146709,1.289367496993468e-4,829,-0.005768395657418577,0.7103712637813608,Putting
32150,Michael Thompson,0.0035831088047007854,9.343664124403808e-5,1324,0.005546827794561954,0.7108744690078621,Putting
22405,Justin Rose,0.003938183033091903,1.2561062302278008e-4,865,0.007175722543352624,0.7252998414321583,Putting
25274,Steven Bowditch,0.0031299007294926734,7.963046146870482e-5,1529,0.004578155657292349,0.7257799906838871,Putting
37454,Whee Kim,-0.0037269430604223814,1.1345141238908716e-4,988,-0.004757085020242898,0.7264114119344764,Putting
06214,Guy Boros,-0.006134199107747082,3.141917246439208e-4,36,-0.05616666666666668,0.7292921778749784,Putting
25493,Nick Taylor,0.0031590606288402147,8.33962118103258e-5,1462,0.0047072503419972635,0.7293973741293464,Putting
20070,Matt Bettencourt,-0.0050915052413575594,2.2367932337210447e-4,248,-0.01158064516129031,0.7335295127750963,Putting
08725,Tom Gillis,0.004090762236331139,1.4503579056521175e-4,647,0.008309119010819157,0.7340994875941507,Putting
29476,Kyle Reifers,-0.0031789953945789598,8.819982239002265e-5,1411,-0.0037101346562721555,0.7349879713318073,Putting
24399,Scott Gardiner,-0.005825251890750201,3.017450131760422e-4,90,-0.036855555555555565,0.7373632074309917,Putting
21805,Harrison Frazar,-0.0048662670815618324,2.1837500795591277e-4,296,-0.010533783783783791,0.7419273718820858,Putting
21407,Arjun Atwal,-0.004831632515925031,2.1734301931348137e-4,279,-0.010365591397849464,0.7431130511432475,Putting
26851,Marc Leishman,-0.003395312502608915,1.136564428245222e-4,949,-0.004263435194942043,0.750120552655289,Putting
46970,Jon Rahm,-0.004976373228266544,2.461079616452604e-4,138,-0.013485507246376812,0.7510824651388449,Putting
25364,Paul Casey,0.0032238580340248034,1.0354401239790824e-4,1109,0.005336339044183937,0.7513797313145401,Putting
35314,Andy Sullivan,0.005071616559699819,2.6193337328869667e-4,140,0.02695714285714286,0.7540030951654751,Putting
36699,Patrick Rodgers,-0.003226761840818882,1.2065588418224432e-4,805,-0.004085714285714302,0.768941302713428,Putting
01707,Steve Lowery,-0.0050534818919414585,2.9725473240748026e-4,71,-0.027492957746478877,0.7694402969297236,Putting
26881,Jarrod Lyle,-0.004056554652583221,1.9963193337764606e-4,372,-0.007424731182795682,0.7740311295714033,Putting
01766,Billy Mayfair,-0.004561485532341121,2.631176166718244e-4,124,-0.014233870967741927,0.7785490480730848,Putting
