Player_num,Player,mu.hat.i,V.hat.i,N,mu.hat.MLE.i,p_val,stroke_category
21350,Ryuji Imada,-0.034745964210870645,8.495931520871454e-4,90,-0.06011111111111112,0.23323691149126502,Driving
33461,Morgan Hoffmann,-0.01030195889650252,7.471737234379013e-5,1242,-0.010815619967793908,0.2333336092897513,Driving
33449,Zack Sucher,-0.015044822145684325,1.6752832976672083e-4,630,-0.01665238095238095,0.2450867946005848,Driving
20229,Stewart Cink,0.009306906044924873,6.431254413857197e-5,1188,0.009473063973063982,0.2458318765896921,Driving
25444,Justin Hicks,0.013917586000029928,1.4665643836541623e-4,432,0.01465046296296296,0.2504541804890848,Driving
20433,Mark Hensby,0.030727252099336706,7.210772503306777e-4,108,0.0442962962962963,0.2525069676584311,Driving
01249,John Daly,-0.025735695815587763,5.267836568627965e-4,252,-0.03539285714285714,0.262162441933093,Driving
01116,Michael Bradley,-0.03776388498936492,0.001163128451719051,72,-0.08715277777777776,0.26816696982933563,Driving
06567,Vijay Singh,0.008639800749224519,6.14123233741785e-5,1242,0.008778582930756845,0.27024726530910304,Driving
06522,Ernie Els,-0.013364447837562079,1.4820940570256662e-4,702,-0.014648148148148113,0.2723029701758686,Driving
26499,Rafa Cabrera Bello,0.021928190629909985,4.059880885551429e-4,108,0.026129629629629635,0.27646542992623857,Driving
23353,J.J. Henry,0.007857838112951326,5.2767875302070514e-5,1368,0.00795687134502926,0.27937318395748645,Driving
26331,Charl Schwartzel,0.01231230489306656,1.316747152817426e-4,738,0.012860433604336089,0.28328392459655694,Driving
32150,Michael Thompson,-0.008975155777211122,7.055046351825678e-5,1350,-0.009414074074074076,0.2852755826859802,Driving
35260,Kelvin Day,-0.02722832440223668,6.714449399673983e-4,108,-0.04142592592592592,0.2933552914162047,Driving
24924,Bill Haas,0.007949714029425507,6.13979421458629e-5,1277,0.008068128425998416,0.31031910987371036,Driving
24748,Wen-Chong Liang,-0.021087202723499912,4.323533511206876e-4,144,-0.02740277777777778,0.31051412010298296,Driving
20396,Lee Westwood,-0.01205631760969815,1.4701252803231963e-4,576,-0.013232638888888891,0.3200544741842853,Driving
32757,Patton Kizzire,0.021205124126118316,4.55420252419669e-4,108,0.02586111111111111,0.3203919420611842,Driving
23481,Marcel Siem,0.01680159842763538,2.8682363187255343e-4,288,0.018788194444444437,0.32116246792805964,Driving
31323,Gary Woodland,0.010567438394230569,1.1411692635307075e-4,972,0.010940329218107,0.3225535057757432,Driving
22293,Heath Slocum,-0.009990841778702412,1.0309488166337057e-4,702,-0.010693732193732203,0.32512840154992084,Driving
34360,Patrick Reed,-0.008070115625465734,6.782751686923245e-5,1368,-0.008461988304093579,0.32714100720653005,Driving
23108,Matt Kuchar,0.007398887226868491,6.119406435209131e-5,1386,0.007500721500721503,0.3442367751437189,Driving
28308,Troy Kelly,-0.017026869791898554,3.29710990070936e-4,270,-0.020833333333333322,0.3483939564900587,Driving
24781,Hunter Mahan,-0.008746689671729955,8.757775120483833e-5,1170,-0.009286324786324797,0.34997112844942924,Driving
01945,Kenny Perry,-0.013472532635076735,2.0970875461596462e-4,360,-0.015358333333333333,0.35219588313909617,Driving
39537,Chris Naegel,-0.024093810407048694,7.555798247663555e-4,108,-0.03933333333333334,0.3807435898646281,Driving
30978,Kiradech Aphibarnrat,-0.019294013496620573,5.004379060034544e-4,180,-0.026361111111111123,0.38842513191734446,Driving
09011,David Duval,-0.02670120450487568,9.980552863131848e-4,90,-0.05335555555555556,0.398005630130713,Driving
24399,Scott Gardiner,-0.024623439368890526,8.721763254655751e-4,90,-0.044188888888888875,0.40441027595157,Driving
24490,George McNeill,-0.006193516364816924,5.615042759568133e-5,1602,-0.006465667915106084,0.40850120447705124,Driving
47959,Bryson DeChambeau,0.02091279596524671,6.426051689046064e-4,108,0.028175925925925917,0.40938664143123876,Driving
21805,Harrison Frazar,0.01302112964933902,2.527565952645584e-4,306,0.014235294117647056,0.4127718743455893,Driving
24494,Erik Compton,-0.007026950962854034,7.410238168548842e-5,1260,-0.007419047619047617,0.4143274533910976,Driving
26881,Jarrod Lyle,-0.010977336098329118,1.8107433568372236e-4,378,-0.01235185185185187,0.41463085522201676,Driving
25191,Gonzalo Fdez-Castano,0.007012848710063188,7.774753159847916e-5,1134,0.007128747795414476,0.4264175193096947,Driving
29425,Andrew Svoboda,-0.00658827473334931,6.903803828045239e-5,1260,-0.006938095238095231,0.42782644717113266,Driving
25834,Daniel Summerhays,-0.005312629694263596,4.4979616200761793e-5,1602,-0.005510611735330833,0.42827933750339653,Driving
08075,Jerry Kelly,0.006091167982071559,5.987964784407782e-5,1188,0.0061531986531986604,0.4311903941390358,Driving
39977,Max Homa,-0.00715966054123644,8.453981277713929e-5,1116,-0.007614695340501794,0.4361653132640246,Driving
30911,Tommy Fleetwood,-0.014959202567936097,3.710074795686568e-4,144,-0.018909722222222217,0.4373739855567209,Driving
30692,Scott Stallings,-0.008144374013901107,1.1415618137982348e-4,882,-0.008823129251700704,0.4458997494398204,Driving
25493,Nick Taylor,0.006174941040974716,6.613113523583808e-5,1494,0.0062463186077643795,0.44765594159013256,Driving
19803,Ryan Armour,-0.008022535023128574,1.1320836072952217e-4,594,-0.00868855218855219,0.45084815323227057,Driving
46550,Brandon Hagy,-0.019072598120474023,6.460179844493806e-4,144,-0.02898611111111111,0.4530193153302487,Driving
01766,Billy Mayfair,0.01277415494365055,2.9182733705993187e-4,126,0.014166666666666676,0.45459769965315694,Driving
23788,D.J. Trahan,0.01519496746222914,4.1658675204269677e-4,144,0.017909722222222216,0.45659234430186707,Driving
21407,Arjun Atwal,-0.01263854693037372,2.933852359892702e-4,288,-0.015263888888888891,0.4605953459913403,Driving
27119,Koumei Oda,-0.015777719930727872,4.6893212087012524e-4,216,-0.021291666666666667,0.46624629151981056,Driving
01707,Steve Lowery,-0.01840958109060563,6.396803414224871e-4,72,-0.027902777777777787,0.466684361173208,Driving
01810,Phil Mickelson,-0.006575663492988005,8.650352299137183e-5,990,-0.007017171717171725,0.4795631707877472,Driving
23621,Rory Sabbatini,0.005910528688993033,7.082233649776725e-5,1188,0.005978114478114484,0.482473403775738,Driving
27064,Jhonattan Vegas,-0.0061667737301455494,8.256124393574283e-5,1296,-0.006570987654320982,0.4973358391673994,Driving
08725,Tom Gillis,0.007327129038202494,1.234642274478683e-4,666,0.0075345345345345415,0.5096249783684277,Driving
31559,Garrett Osborn,0.012194446702910424,3.575287561019e-4,144,0.013847222222222233,0.518978293366854,Driving
27330,Josh Teater,0.009522536675472223,2.2313947593333215e-4,396,0.01017171717171717,0.5238142542514934,Driving
22986,Soren Kjeldsen,0.012047011065762647,3.787012882673696e-4,108,0.013787037037037039,0.5358785471005137,Driving
